,week,product_analytic_sub_category,gmv,sla,product_mrp,product_procurement_sla,sla_diff,discount_percentage,gmv_per_unit,order_payment_type_Prepaid,special_sales,NPS,Stock Index,Total Investment,TV,Digital,Sponsorship,Content Marketing,Online marketing,Affiliates,SEM,Radio,Other,pay_day,TV_adstock,Digital_adstock,Sponsorship_adstock,content_marketing_adstock,online_marketing_adstock,affiliates_adstock,SEM_adstock,Radio_adstock,Other_adstock,Mean Temp (°C),Heat Deg Days (°C),Total Rain (mm),Total Snow (cm),Snow on Grnd (cm)
88,32,GamingAccessory,1677618.250137741,6.046672973825292,1055.2062440870388,2.284137496058026,3.762535477767266,47.50623355043063,519.0134815949988,527.0,1,50.32740649908039,1222.0,48.0519999999984,0.12114819685701148,0.08960307021385978,0.5493138818258771,0.027957276197772444,0.9319092065925042,0.3028704921425667,0.2283177556151614,0.0,0.0,1,0.9876824705707122,0.11672360503807097,0.8605401339221233,0.07041987169197667,2.536207397311598,0.3412332879286071,0.27759062213778807,0.12039028893151997,0.14100291531492587,3.2000000000000006,14.799999999999999,2.65,0.0,0.0
91,33,GamingAccessory,1611661.5002754822,5.741700916851091,1056.1090736642427,2.218779639582675,3.522921277268416,49.956321139466795,499.09458328869704,540.0,1,50.32740649908042,1222.0,48.05199999999841,0.12114819685701148,0.0896030702138598,0.5493138818258773,0.027957276197772458,0.9319092065925042,0.3028704921425667,0.22831775561516132,0.0,0.0,0,0.9112941733135813,0.14796487273289527,0.9795839487869389,0.06316721204376079,2.453633644979463,0.33699382093542746,0.2838358800427189,0.060195144465759985,0.014100291531492587,-7.266666666666667,25.266666666666666,0.0,2.6666666666666665,2.0
94,34,GamingAccessory,2022935.0758199086,5.717145548751766,1041.6632124352332,2.237164390014131,3.4799811587376355,52.33337489345212,466.25240042865795,686.0,1,50.327406499077554,1222.0,48.051999999997804,0.12114819685701032,0.08960307021385848,0.5493138818258879,0.027957276197771205,0.9319092065925123,0.3028704921425686,0.22831775561516968,0.0,0.0,1,0.8501835355078754,0.16358550658030613,1.0391058562193574,0.0595408822196516,2.40408939358019,0.33656987423611134,0.28508493162371346,0.030097572232879993,0.0014100291531492588,5.166666666666667,12.833333333333334,0.0,0.0,1.3333333333333333
97,35,GamingAccessory,1866201.350183419,6.206468305304011,1059.0698576972834,2.195601552393273,4.010866752910737,52.84613515782441,473.10156537733997,587.0,0,50.32740649907838,1222.0,48.051999999997975,0.12114819685701066,0.08960307021385885,0.5493138818258732,0.027957276197771566,0.93190920659251,0.30287049214256806,0.2283177556151673,0.0,0.0,0,0.801295025263311,0.17139582350401192,1.0688668099355518,0.05772771730759736,2.374362842740624,0.3365274795661792,0.28533474193991,0.015048786116439996,0.0001410029153149259,-0.65,18.65,12.7,3.0,3.0
100,36,GamingAccessory,1917160.2519998252,5.949396958573676,1033.9229155742003,2.145516518091243,3.803880440482433,50.97939859532099,495.1622751556312,601.0,0,49.18844749939965,1041.5941269008915,93.34748862896738,0.3952729953284085,0.09725231955788413,1.7686457511621938,0.01869847040869821,0.8725216386088493,0.2927713713189557,0.24138143218326558,0.03552112678582768,0.6510387685513244,1,1.0363090155390573,0.18295023130989008,2.3030791561299697,0.04756232906249689,2.2971393442532237,0.32642411927557363,0.29844838057124756,0.043045519844047676,0.6510528688428558,2.1999999999999997,15.799999999999999,0.75,1.75,2.0
103,37,GamingAccessory,2112722.250679897,5.646396999732119,1131.5389766943476,2.1427806054111973,3.5036163943209213,49.969718191456145,555.9117109362879,753.0,1,49.0205504146101,1015.0,100.02462142926626,0.43568248728117026,0.09837991648284578,1.9483908221534134,0.017333604332691686,0.863767153557121,0.29128263208804084,0.24330718474595267,0.04075739397146378,0.7470101875014342,0,1.2647296997124162,0.1898550321377908,3.0999304002183985,0.04111476886394013,2.242050760109055,0.3239250440155982,0.30299686086020217,0.06228015389348762,0.8121154743857198,10.166666666666666,7.833333333333333,9.0,0.0,0.0
106,38,GamingAccessory,1314071.2505629165,6.061152661680598,1079.7448306203255,2.130664320281566,3.930488341399032,43.366693182637555,567.2205237848291,416.0,0,49.020550414614206,1015.0,100.02462142926318,0.4356824872811796,0.09837991648285375,1.9483908221532489,0.017333604332691953,0.8637671535571397,0.29128263208804056,0.24330718474594878,0.0407573939714656,0.7470101875014091,1,1.4474662470511126,0.19330743255174915,3.498356022262448,0.037890988764662015,2.208997609622573,0.3236751364896004,0.30390655691798923,0.07189747091820942,0.8282217349399811,8.9,9.1,0.3333333333333333,0.0,0.0
109,39,GamingAccessory,1331551.5,6.113165013525699,1111.8422001803426,2.131199278629396,3.981965734896303,42.578997655322546,589.2556357078449,631.0,0,49.020550414614206,1015.0,100.02462142926298,0.4356824872811802,0.09837991648285371,1.9483908221532384,0.01733360433269197,0.863767153557141,0.29128263208804056,0.24330718474594853,0.040757393971465716,0.7470101875014075,0,1.5936554849220703,0.1950336327587283,3.6975688332844623,0.03627909871502298,2.189165719330685,0.32365014573700057,0.30408849612954636,0.07670612943057042,0.8298323609954056,5.720000000000001,12.280000000000001,12.8,0.0,0.0
112,40,GamingAccessory,1357487.5,6.000886524822695,1154.3927304964539,2.0713652482269502,3.929521276595745,43.870209323882534,589.0241578014185,1235.0,0,50.276010563513736,1116.5261524822695,80.71390889805306,0.3498854447950983,0.07264778712319858,1.5862943129790252,0.010311857570345638,0.8234687150020945,0.280299019988251,0.22290697453632724,0.022528577252845784,0.4129085566552328,1,1.6248098327327547,0.17016460350256274,3.4350787296212566,0.02845140692785713,2.1369681466005055,0.3126640345619511,0.28372467376223653,0.06088164196813099,0.49589179275477335,6.871428571428571,11.12857142857143,2.8285714285714283,0.5428571428571428,0.0
115,41,GamingAccessory,1450082.0015262654,6.2761126248864665,1215.3383287920074,2.100363306085377,4.17574931880109,43.172975614036005,645.5424616297707,2081.0,0,51.82760501909383,1242.0,56.84824137930996,0.2438508442201023,0.04084603755780361,1.1387875271116144,0.001633841502312247,0.773664797382413,0.26672462525244883,0.197694821779765,0.0,0.0,0,1.5436987104063062,0.12592833930908498,2.856326891922243,0.015859544966240813,2.055845685342716,0.2979910287086439,0.2544397565322123,0.030440820984065496,0.04958917927547734,1.25,16.75,2.35,0.55,0.0
118,42,GamingAccessory,1249617.0,6.072932717000514,1202.542886492039,2.047765793528505,4.025166923472008,44.09966504112963,632.2843691148777,1866.0,0,51.82760501909424,1242.0,56.84824137930996,0.2438508442201019,0.04084603755780424,1.138787527111614,0.0016338415023122437,0.7736647973824041,0.26672462525245044,0.19769482177976716,0.0,0.0,1,1.478809812545147,0.10381020721234674,2.5669509730727356,0.00956361398543265,2.0071722085880337,0.29652372812331484,0.24858277308620963,0.015220410492032748,0.004958917927547734,9.919999999999998,8.080000000000002,0.0,0.0,0.0
121,43,GamingAccessory,801032.0,4.772891131939438,1168.8031723143474,1.9790915645277578,2.79379956741168,47.78048982318564,565.5757029560202,1297.0,0,51.82760501909567,1242.0,56.84824137930998,0.24385084422010042,0.04084603755780551,1.1387875271116128,0.001633841502312232,0.7736647973823735,0.2667246252524561,0.1976948217797747,0.0,0.0,0,1.426898694256218,0.09275114116397888,2.4222630136479806,0.0064156484950285576,1.9779681225351937,0.29637699806478757,0.24741137639701663,0.007610205246016374,0.0004958917927547734,12.625,5.375,0.0,0.0,0.0
124,44,GamingAccessory,2698957.0,6.354064954362131,1192.469751645086,2.0356612184249627,4.318403735937168,47.544946441654744,565.3112927191679,2571.0,0,51.44376687069528,1240.8112927191678,58.6490275071535,0.2285955132407144,0.040440739191077546,1.1681098607478357,0.004637513429881899,0.8020477693655862,0.27112614627429743,0.2083950511177623,0.0043754903167312975,0.019836882008671612,1,1.370114468645689,0.08681630977306698,2.379241367571826,0.007845337677396178,1.9888286428867024,0.30076384608077616,0.25787732639716565,0.008180592939739485,0.01988647118794709,10.433333333333334,7.566666666666666,5.266666666666667,0.0,0.0
127,45,GamingAccessory,1616853.0,5.999287749287749,1261.513888888889,2.016025641025641,3.9832621082621085,48.06570716004649,565.9793447293447,452.0,0,47.30695122636057,1228.0,78.05700000000066,0.06418118361023879,0.03607263604371262,1.4841313115126542,0.037009587629260966,1.1079452499139952,0.3185635390873342,0.32371677280786826,0.051532337205303605,0.23362887785712783,0,1.16027275852679,0.07948079093024611,2.6737519952985673,0.040932256467959054,2.3012424356460164,0.3486399236954118,0.3752922380873014,0.055622633675173346,0.23561752497592253,11.919999999999998,6.08,2.1599999999999997,0.0,0.0
130,46,GamingAccessory,1834555.0,5.809103840682788,1210.6893314366998,1.939118065433855,3.8699857752489333,52.133301788363305,511.7254623044097,535.0,0,47.30695122635772,1228.0,78.05699999999936,0.06418118361023714,0.036072636043712636,1.484131311512726,0.0370095876292601,1.1079452499139726,0.31856353908733454,0.32371677280785727,0.0515323372053061,0.23362887785711942,1,0.9923993904316692,0.0758130315088357,2.8210073091620096,0.05747571586323963,2.488690711301582,0.3534275314568757,0.39877522042531754,0.07934365404289277,0.2571906303547117,12.849999999999998,5.225,4.25,0.0,0.0
133,47,GamingAccessory,1886556.2502639915,5.76,1263.5850340136055,1.9202721088435375,3.8397278911564627,54.28243215404495,504.6263266024467,550.0,0,47.30695122635723,1228.0,78.05699999999815,0.06418118361023686,0.036072636043712636,1.4841313115127384,0.03700958762925995,1.1079452499139686,0.3185635390873346,0.3237167728078529,0.05153233720530653,0.23362887785711797,0,0.8581006959555723,0.07397915179813049,2.894634966093743,0.06574744556087977,2.601159676694918,0.35390629223302217,0.4034718168929164,0.09120416422675293,0.25934794089258917,12.4,5.6,0.3,0.0,0.0
136,48,GamingAccessory,3521468.2508996883,5.784604881379075,1320.815156169995,1.8914490527393752,3.8931558286396997,51.70761499058271,592.8937106843639,1048.0,1,47.30695122635478,1228.0,78.05699999998825,0.06418118361023453,0.03607263604371266,1.4841313115127872,0.037009587629258725,1.1079452499141043,0.31856353908733503,0.32371677280781697,0.05153233720530575,0.23362887785713474,0,0.7506617403746924,0.0730622119427779,2.9314487945596586,0.06988331040969861,2.668641055931055,0.35395416831063725,0.40441113618640023,0.09713441931868222,0.2595636719463936,23.149999999999995,0.0,0.3666666666666667,0.0,0.0
